Date, Open, High, Low, Close
7/7/2011,1339.62,1356.48,1339.62,1353.22
7/6/2011,1337.56,1340.94,1330.92,1339.22
7/5/2011,1339.59,1340.89,1334.3,1337.88
7/1/2011,1320.64,1341.01,1318.18,1339.67
6/30/2011,1307.64,1321.97,1307.64,1320.64
6/29/2011,1296.85,1309.21,1296.85,1307.41
6/28/2011,1280.21,1296.8,1280.21,1296.67
6/27/2011,1268.44,1284.91,1267.53,1280.1
6/24/2011,1283.04,1283.93,1267.24,1268.45
6/23/2011,1286.6,1286.6,1262.87,1283.5
6/22/2011,1295.48,1298.61,1286.79,1287.14
6/21/2011,1278.4,1297.62,1278.4,1295.52
6/20/2011,1271.5,1280.42,1267.56,1278.36
6/17/2011,1268.58,1279.82,1267.4,1271.5
6/16/2011,1265.53,1274.11,1258.07,1267.64
6/15/2011,1287.87,1287.87,1261.9,1265.42
6/14/2011,1272.22,1292.5,1272.22,1287.87
6/13/2011,1271.31,1277.04,1265.64,1271.83
6/10/2011,1288.6,1288.6,1268.28,1270.98
6/9/2011,1279.63,1294.54,1279.63,1289
6/8/2011,1284.63,1287.04,1277.42,1279.56
6/7/2011,1286.31,1296.22,1284.74,1284.94
6/6/2011,1300.26,1300.26,1284.72,1286.17
6/3/2011,1312.94,1312.94,1297.9,1300.16
6/2/2011,1314.55,1318.03,1305.61,1312.94
6/1/2011,1345.2,1345.2,1313.71,1314.55
5/31/2011,1331.1,1345.2,1331.1,1345.2
5/27/2011,1325.69,1334.62,1325.69,1331.1
5/26/2011,1320.64,1328.51,1314.41,1325.69
5/25/2011,1316.36,1325.86,1311.8,1320.47
5/24/2011,1317.7,1323.72,1313.87,1316.28
5/23/2011,1333.07,1333.07,1312.88,1317.37
5/20/2011,1342,1342,1330.67,1333.27
5/19/2011,1342.4,1346.82,1336.36,1343.6
5/18/2011,1328.54,1341.82,1326.59,1340.68
5/17/2011,1326.1,1330.42,1318.51,1328.98
5/16/2011,1334.77,1343.33,1327.32,1329.47
5/13/2011,1348.69,1350.47,1333.36,1337.77
5/12/2011,1339.39,1351.05,1332.03,1348.65
5/11/2011,1354.51,1354.51,1336.36,1342.08
5/10/2011,1348.34,1359.44,1348.34,1357.16
5/9/2011,1340.2,1349.44,1338.64,1346.29
5/6/2011,1340.24,1354.36,1335.58,1340.2
5/5/2011,1344.16,1348,1329.17,1335.1
5/4/2011,1355.9,1355.9,1341.5,1347.32
5/3/2011,1359.76,1360.84,1349.52,1356.62
5/2/2011,1365.21,1370.58,1358.59,1361.22
4/29/2011,1360.14,1364.56,1358.69,1363.61
4/28/2011,1353.86,1361.71,1353.6,1360.48
4/27/2011,1348.43,1357.49,1344.25,1355.66
4/26/2011,1336.75,1349.55,1336.75,1347.24
4/25/2011,1337.14,1337.55,1331.47,1335.25
4/21/2011,1333.23,1337.49,1332.83,1337.38
4/20/2011,1319.12,1332.66,1319.12,1330.36
4/19/2011,1305.99,1312.7,1303.97,1312.62
4/18/2011,1313.35,1313.35,1294.7,1305.14
4/15/2011,1314.54,1322.88,1313.68,1319.68
4/14/2011,1311.13,1316.79,1302.42,1314.52
4/13/2011,1314.03,1321.35,1309.19,1314.41
4/12/2011,1321.96,1321.96,1309.51,1314.16
4/11/2011,1329.01,1333.77,1321.06,1324.46
4/8/2011,1336.16,1339.46,1322.94,1328.17
4/7/2011,1334.82,1338.8,1326.56,1333.51
4/6/2011,1335.94,1339.38,1331.09,1335.54
4/5/2011,1332.03,1338.21,1330.03,1332.63
4/4/2011,1333.56,1336.74,1329.1,1332.87
4/1/2011,1329.48,1337.85,1328.89,1332.41
3/31/2011,1327.44,1329.77,1325.03,1325.83
3/30/2011,1321.89,1331.74,1321.89,1328.26
3/29/2011,1309.37,1319.45,1305.26,1319.44
3/28/2011,1315.45,1319.74,1310.19,1310.19
3/25/2011,1311.8,1319.18,1310.15,1313.8
3/24/2011,1300.61,1311.34,1297.74,1309.66
3/23/2011,1292.19,1300.51,1284.05,1297.54
3/22/2011,1298.29,1299.35,1292.7,1293.77
3/21/2011,1281.65,1300.58,1281.65,1298.38
3/18/2011,1276.71,1288.88,1276.18,1279.2
3/17/2011,1261.61,1278.88,1261.61,1273.72
3/16/2011,1279.46,1280.91,1249.05,1256.88
3/15/2011,1288.46,1288.46,1261.12,1281.87
3/14/2011,1301.19,1301.19,1286.37,1296.39
3/11/2011,1293.43,1308.35,1291.99,1304.28
3/10/2011,1315.72,1315.72,1294.21,1295.11
3/9/2011,1319.92,1323.21,1312.27,1320.02
3/8/2011,1311.05,1325.74,1306.86,1321.82
3/7/2011,1322.72,1327.68,1303.99,1310.13
3/4/2011,1330.73,1331.08,1312.59,1321.15
3/3/2011,1312.37,1332.28,1312.37,1330.97
3/2/2011,1305.47,1314.19,1302.58,1308.44
3/1/2011,1328.64,1332.09,1306.14,1306.33
2/28/2011,1321.61,1329.38,1320.55,1327.22
2/25/2011,1307.34,1320.61,1307.34,1319.88
2/24/2011,1307.09,1310.91,1294.26,1306.1
2/23/2011,1315.44,1317.91,1299.55,1307.4
2/22/2011,1338.91,1338.91,1312.33,1315.44
2/18/2011,1340.38,1344.07,1338.12,1343.01
2/17/2011,1334.37,1341.5,1331,1340.43
2/16/2011,1329.51,1337.61,1329.51,1336.32
2/15/2011,1330.43,1330.43,1324.61,1328.01
2/14/2011,1328.73,1332.96,1326.9,1332.32
2/11/2011,1318.66,1330.79,1316.08,1329.15
2/10/2011,1318.13,1322.78,1311.74,1321.87
2/9/2011,1322.48,1324.54,1314.89,1320.88
2/8/2011,1318.76,1324.87,1316.03,1324.57
2/7/2011,1311.85,1322.85,1311.85,1319.05
2/4/2011,1307.01,1311,1301.67,1310.87
2/3/2011,1302.77,1308.6,1294.83,1307.1
2/2/2011,1305.91,1307.61,1302.62,1304.03
